cdsCode|lea|priorityNumber|numMisassignments|numMaterials|numFacilities|meetingDate|performance|additionalInfo|year
19647336019855|Welby Way Charter Elementary School And Gifted-High Ability Magnet|1|0|0|0|2019-10-24|Met|zero total teacher misassignments. The number of vacant teacher positions also continues to be zero. Welby Way consistently meets the Williams sufficiency requirements that all students have instructional materials to use at home and school. There were no students at Welby Way who were without access to their own copies of instructional materials. On the most recent facilities inspection, our facilities met the “good repair” standard in all categories. Our overall rating was exemplary.|2019
07617960000000|West Contra Costa Unified|1|8/.004%, 1/.0006%, and 0 FTE|0/0%|26|2019-10-23|Met||2019
49706070135327|West County Charter Middle|1|||0||Not Met||2019
19650940000000|West Covina Unified|1|0|0|0|2019-10-08|Met||2019
10625396112387|West Park Charter Academy|1|0|0|0|2019-10-14|Met|Met|2019
10625390000000|West Park Elementary|1|0|0|1|2019-10-14|Met|Priority 1- Met|2019
49710010000000|West Side Union Elementary|1|0|0|0|2019-10-10|Met||2019
49706070000000|West Sonoma County Union High|1|0|100%|0|2019-11-13|Met||2019
33670820120675|Western Center Academy|1|0|0|0|2019-10-22|Met|All teachers are properly assigned within their credential area. Facilities are in good repair as confirmed by walkthroughs with local agencies.  All students have access to instructional materials for middle school, high school, as well as college courses.|2019
31669510000000|Western Placer Unified|1|Number of misassignments of teachers of English Learners:  0; Number of total teacher misassignments: 3; Number of vacant teacher positions: 0|0|134|2019-10-15|Met|WPUSD is presently renovating its oldest middle school site, in addition to building a brand-new elementary school (opening in fall 2020) and a brand-new high school (opening in fall 2021).|2019
31750850119487|Western Sierra Collegiate Academy|1|0|0|0|2019-10-21|Met|All students have access to their own  copies of standards-aligned instructional materials.|2019
34752830108860|Westlake Charter|1|0|0|0|2019-10-17|Met|At Westlake Charter School, teachers for core classes must hold appropriate California teaching certificates, permits, or other documents equivalent to that which a teacher in other schools would be required to hold pursuant to California Education Code.  In accordance with our current-year Charter, the school has flexibility with regard to employing teachers for non-core, non-college preparatory courses.  At the onset of the 2019/20 school year, all certificated staff held appropriate credentials or were working through a credentialing process for their assigned position.  In addition to ensuring staff are appropriately credentialed, our Board annually adopts a budget which ensures all students have access to standards-aligned instructional materials. Lastly, Westlake invests significant funds each year into our facility, and in partnership with the Natomas Unified School District, ensures that the facility is adequately maintained.  Through the actions noted above, we believe we have met the performance standard.|2019
30667460000000|Westminster|1|0/0%|0/0%|0|2019-10-10|Met|Evidence:   1. 0/0%  misassignments of teachers of ELs and vacant teacher positions.  All staff are properly assigned according to currently held credentials. 2. 0/0%  students are without access to their own copies of standards-aligned instructional materials for use at school and at home  3. 0/0%  Number of identified instances where facilities do not meet the “good repair” standard (including deficiencies and extreme deficiencies)  All facilities are in good or excellent condition and verified by the current year facility inspection tools.|2019
13632300000000|Westmorland Union Elementary|1|||0||Not Met||2019
10625470000000|Westside Elementary|1|0|0|0|2019-10-22|Met|Our school district has been fully implementing the NGSS for the 2019-2020 school year.  We have now reached full implementation and sustainability.|2019
34765056112643|Westside Preparatory Charter|1|4 EL Teacher misassignments, 39 Teacher misassignments and 1 vacant teacher positions|0|131|2019-10-08|Met|Priority 1 identified items have been corrected or are in the process of remediation|2019
19651020000000|Westside Union Elementary|1|0|0|0|2019-10-15|Met||2019
19647336019939|Westwood Charter Elementary|1|0|0|0|2019-10-10|Met|Westwood Charter Elementary School continued to have zero misassignments of teacher of English learners, zero total teacher misassignments, and zero number of vacant teacher positions.  Zero students enrolled at Westwood were without access to their own copies of instructional materials again this year.  Zero instances of facilities not meeting "good repair" were reported on the most recent Facilities Inspection Tool (FIT) reports.|2019
18642040000000|Westwood Unified|1|0|0|0|2019-05-15|Met||2019
58727510000000|Wheatland|1|0|0|0|2019-09-12|Met||2019
58727516118806|Wheatland Charter Academy|1|0|0|0|2019-10-17|Met||2019
58727690000000|Wheatland Union High|1|1|0|3|2019-10-09|Met|The district has all but one teacher that is fully authorized to teach English Learners. Teachers teaching outside of their credential have valid, authorized permits to do so. All students have access to standards aligned curriculum. The Facility Inspection Tool was utilized to determine the "fair repair" standard of Wheatland Union High School. There was 1 area that was rated in "fair repair". The area was "Restrooms/Fountains". The restrooms have been remodeled using bond dollars and some of the drinking fountains have as well. During the summer of 2019, the district modernized the classroom wings and the hallway fountains were replaced. There were 2 areas that were rated "poor repair". The areas were "Interior Surfaces" and "Electrical". Again, during the summer of 2019 the district modernized the classroom wings (floors, walls, ceilings, and lockers) and replaced the wiring in the cafeteria and multipurpose room.  The FIT inspection for the 2019-20 school year will reflect these changes.|2019
41690216044788|White Oaks Elementary|1|0|0|0|2019-10-24|Met|SCSD reports on Williams Complaints each quarter. Zero complaints were reported at the October 10, 2019 board meeting.|2019
49708966052047|Whited Elementary Charter|1|0|0|0|2019-11-12|Met||2019
50710430107136|Whitmore Charter High|1|0%|0%|0|2019-10-30|Met||2019
50710430107128|Whitmore Charter School of Art & Technology|1|0%|0%|0|2019-10-30|Met||2019
45701690000000|Whitmore Union Elementary|1|||0||Not Met For Two or More Years||2019
19651100000000|Whittier City Elementary|1|0|0|0|2019-10-08|Met|The Whittier City School District works collaboratively with all eleven school sites to guarantee that the first local indicator is met on an annual basis. The Whittier School District attracts highly qualified teachers and staff and provides ongoing support through professional development. Our Human Resources Department ensures that all teachers hired are properly credentialed and assigned. The Whittier City School District provides excellent programs and instructional materials aligned to the Common Core State Standards. Our Instructional Services Department works closely with all school sites to ensure that all students have access to instructional materials and that teachers have standards-based, aligned curriculum to effectively implement the Common Core State Standards. The Whittier City School District has benefitted from bond funds generously approved by Whittier voters in 2012. Major and noticeable improvements to our facilities have been made including roofing, electrical, plumbing, and exterior paint. Middle School fields and landscaping at all school sites were improved. Technology infrastructure was significantly improved to support the implementation of the 1:1 iPad program and 21st Century Learning.|2019
19651280000000|Whittier Union High|1|0|0|0|2019-10-08|Met|District practices and expectations guarantee that WUHSD meets this standard. In order to ensure that all students learn at maximum levels, teachers are required to have their CLAD credential and are assigned to teach courses according to their credential. Support in those courses includes standards-based instructional materials available for students in the classroom and at home. Each student attends school in a clean and safe learning environment that has annual formal inspections of over 1,460 areas. All school sites received 100% for the inspection areas because they are in good repair. These inspections were used to complete the SARC. In order to receive such high scores on the annual inspections, school personnel continually inspect and maintain their school site to a high standard of excellence.|2019
